3-комнатная квартира,от 40 392 000 〒,, 81 м²,"жил. комплекс Gulder, 16 этажей, 2020 г.п., потолки 2.7м., санузел 2 с/у и более, Преимущества:Развитая инфраструктураСейсмостойкость 9 балловАллея для прогулокСвежий воздухБезопасные детские площадкиБего…" 
1-комнатная квартира,10 300 000 〒, 2/10 этаж, 28 м²,"монолитный дом, 2017 г.п., состояние: требует ремонта, санузел совмещенный, телефон: отдельный, интернет проводной, Продам срочно!"
1-комнатная квартира,17 000 000 〒, 3/9 этаж, 44.3 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., жил. площадь 22 кв.м., кухня 11 кв.м., Продается улучшенная однокомнатная квартира, ремонт делали для себя, пластиковые окна, не угловая, новая сантехника. Рядом все есть, Апорт, рынок Алтын Орда, садик, школа, акимат, поликлиника, все в…"
3-комнатная квартира,31 000 000 〒, 8/9 этаж, 76.1 м²,"монолитный дом, 2017 г.п., состояние: хорошее, жил. площадь 62.3 кв.м., кухня 12.3 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, интернет оптика, полностью меблирована, Продам квартиру мкр. Шугыла первая очередь которая построена очень качественно, многие стремятся купить квартиру…"
2-комнатная квартира,16 200 000 〒, 8/10 этаж, 44 м²,"монолитный дом, 2010 г.п., состояние: евроремонт, санузел совмещенный, телефон: есть возможность подключения, интернет ADSL, полностью меблирована, Уважаемые гости южной столицы и жители города Алматы! Представляю вашему вниманию 2-х комнатную квартиру в благоприятном районе города, в ЖК «Alm…"
1-комнатная квартира,16 300 000 〒, 7/16 этаж, 37.8 м²,"жил. комплекс Gulder, монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.7м., санузел совмещенный, телефон: есть возможность подключения, интернет оптика, пустая, ЖК Gulder-2 от застройщика BI Group расположенный по проспекту Райымбека не доезжая 2 км до Апорта и Леруа Мерлен. кл…"
2-комнатная квартира,17 000 000 〒, 1/3 этаж, 54 м²,"жил. комплекс Pioneer, монолитный дом, 2020 г.п., состояние: евроремонт, потолки 3м., санузел совмещенный, интернет оптика, полностью меблирована, Продам квартиру в полуцокольном помещении. Полноценные окна. Евроремонт. срочно. ЖД Пионер"
2-комнатная квартира,29 000 000 〒, 9/16 этаж, 110.2 м²,"жил. комплекс Премьера, монолитный дом, 2012 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет оптика, частично меблирована, Продаётся чистая, уютная и очень тёплая квартира (тёплые полы) площадь 110 квм. Развитая инфраструктура рядом есть все, школы…"
1-комнатная квартира,16 400 000 〒, 7/10 этаж, 42 м²,"монолитный дом, 2016 г.п., санузел совмещенный, телефон: отдельный, интернет ADSL, ЖК АЛМА СИТИ Срочная продажа!"
1-комнатная квартира,9 400 000 〒, 8/10 этаж, 31.38 м²,"жил. комплекс Alma City, 2022 г.п., состояние: черновая отделка, жил. площадь 22 кв.м., кухня 4 кв.м., потолки 2.8м., Продам однокомнатную квартиру по переуступке прав, быстро развивающейся район, цена фиксированная, только наличными!, Сдача во втором квартале 2022 года, ЖК aAlma city 5/2"
2-комнатная квартира,15 300 000 〒, 4/10 этаж, 53 м²,"жил. комплекс Alma City, монолитный дом, 2022 г.п., состояние: черновая отделка, жил. площадь 53 кв.м., кухня 12 кв.м., потолки 2.8м., Продам квартиру в ЖК Алма сити, 19 блок. Окна смотрят на юг. Получение ключей в марте 2022 года. Свободная планировка. Проводят метро, пробивают к этому комплексу"
1-комнатная квартира,16 800 000 〒, 9/10 этаж, 44 м²,"монолитный дом, 2016 г.п., состояние: евроремонт, санузел совмещенный, телефон: отдельный, интернет ADSL, ЖК АЛМА СИТИ Свежий ремонт. Срочная продажа! Звоните в любое время"
1-комнатная квартира,20 500 000 〒, 1/9 этаж, 45 м²,"жил. комплекс Шугыла-Сити, монолитный дом, 2020 г.п., состояние: хорошее, жил. площадь 19.5 кв.м., кухня 11 кв.м., потолки 2.7м., санузел совмещенный, телефон: есть возможность подключения, интернет ADSL, частично меблирована, Абсолютно новая, улучшенная, угловая квартира в развивающимся рай…"
3-комнатная квартира,84 000 000 〒, 4/4 этаж, 144 м²,"жил. комплекс Alatau Golf Residences, кирпичный дом, 2020 г.п., состояние: евроремонт, потолки 3.2м., санузел 2 с/у и более, частично меблирована, Продаём 3 комн. солнечную квартиру 144 квадрата в свежей новостройке Alatau golf residences бизнес класса. Удачная планировка которая позволяет рациона…"
1-комнатная квартира,8 999 999 〒, 5/10 этаж, 31.36 м²,"жил. комплекс Alma City, монолитный дом, 2022 г.п., состояние: свободная планировка, жил. площадь 28.9 кв.м., кухня 12 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет через TV кабель, пустая, Срочно, Алма-сити 5.срок сдачи 2022 март. Новый развивающии район, рядом Акимат, ц…"
1-комнатная квартира,18 000 000 〒, 1/6 этаж, 43.5 м²,"В залоге, панельный дом, 2014 г.п., состояние: среднее, жил. площадь 43.5 кв.м., потолки 3м., санузел совмещенный, телефон: нет, полностью меблирована, Наурызбайский район, мкр. Таусамалы, рядом есть школа, торговый дом, рынок, поликлиника и мечеть Торг уместен"
1-комнатная квартира,16 700 000 〒, 6/9 этаж, 44 м²,"монолитный дом, 2017 г.п., состояние: хорошее, санузел совмещенный, частично меблирована, Квартира просторная. Средний этаж. На площадке всего 4 квартиры. Просторные дворы. Дом расположен на углу"
2-комнатная квартира,25 000 000 〒, 3/10 этаж, 56 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, телефон: нет, полностью меблирована, Эксклюзивное предложение от АН Atrium. Двухкомнатная квартира улучшенной планировки в Жк Alma city ! Квартира в исключительном состоянии, состояние заезжай и живи! Развитая инфраструктур…"
2-комнатная квартира,27 500 000 〒, 2/16 этаж, 57.15 м²,"жил. комплекс Gulder, монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.7м., санузел совмещенный, 2х-комнатная квартира. На 2 этаже. Окна на запад. Сдача ключей 30.06.21. 2 очередь Не в залоге. Изолированные комнаты и кухня с лоджией"
2-комнатная квартира,24 500 000 〒, 6/10 этаж, 62 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел раздельный, телефон: нет, частично меблирована, Внимание, срочно! Рассматривают Ипотеку! Двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии, ремонт производился…"
1-комнатная квартира,17 500 000 〒, 4/9 этаж, 44 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, частично меблирована, Продается 1 комнатная квартира улучшенной планировки в ЖК Шугыла. Квартира просторная, недавно освежили, частично меблирована. Средний этаж. На площадке всего 4 квартиры, просторные дворы, ЖК расположен на…"
2-комнатная квартира,23 000 000 〒, 9/10 этаж, 60 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, телефон: нет, интернет оптика, частично меблирована, Внимание, срочно! Рассматривают Ипотеку! Двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии, ре…"
2-комнатная квартира,25 000 000 〒, 6/10 этаж, 63 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, частично меблирована, Внимание, СРОЧНО! Рассматривают Ипотеку! Двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии! Не требует капитальных вложени…"
3-комнатная квартира,29 000 000 〒, 5/10 этаж, 88 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел раздельный, частично меблирована, Внимание, СРОЧНО! Рассматривают Ипотеку! Трехкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии, ремонт производился для себ…"
2-комнатная квартира,30 000 000 〒, 4/16 этаж, 108 м²,"жил. комплекс Премьера, монолитный дом, 2011 г.п., состояние: хорошее, потолки 2.8м., санузел 2 с/у и более, интернет ADSL, частично меблирована"
2-комнатная квартира,23 000 000 〒, 9/10 этаж, 60 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, частично меблирована, Внимание, СРОЧНО! Рассматривают Ипотеку! Двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии, ремонт производился для себ…"
3-комнатная квартира,33 000 000 〒, 8/9 этаж, 75 м²,"В залоге, жил. комплекс Шугыла, монолитный дом, 2020 г.п., состояние: хорошее, жил. площадь 74 кв.м., кухня 12 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL, полностью меблирована, Мкр. Шугыла - это новые девятиэтажные монолитные дома комфорт-класса. Дворы оборудова…"
1-комнатная квартира,17 600 000 〒, 12/16 этаж, 38 м²,"жил. комплекс Gulder, монолитный дом, 2020 г.п., Продам 1комн. в ЖК Gulder, 1я очередь 12(16), предчистовая, можно ипотеку"
1-комнатная квартира,20 500 000 〒, 7/16 этаж, 62.8 м²,"жил. комплекс Премьера, монолитный дом, 2012 г.п., состояние: среднее, потолки 2.8м., санузел совмещенный"
5-комнатная квартира,60 750 000 〒, 2/4 этаж, 103 м²,"кирпичный дом, 1977 г.п., состояние: хорошее, потолки 2.8м., санузел раздельный, телефон: отдельный, интернет ADSL, пустая, Ул. Аскарова, p-н Бобек / Мирас, соседство Кристал Эйр Вилладж, Аспан Тау, многопрофильный медицинский центр ""Private Clinic Almaty"", Гольф Клуб Джайляу, Президентск…"
3-комнатная квартира,29 000 000 〒, 5/10 этаж, 88 м²,"монолитный дом, 2018 г.п., состояние: евроремонт, санузел раздельный, Внимание, СРОЧНО! Рассматривают Ипотеку! Трехкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии, ремонт производился для себя с использованием доро…"
2-комнатная квартира,27 000 000 〒, 9/10 этаж, 65 м²,"монолитный дом, 2018 г.п., состояние: евроремонт, санузел раздельный, Предлагаем вашему вниманию от агентства ""Atrium"" замечательную 2-х комнатную квартиру в Жк Alma city.Ремонт производился для себя с использованием качественных материалов. Санузел раздельный. Кухня студия. Окна смотрят…"
2-комнатная квартира,25 000 000 〒, 4 этаж, 68.8 м²,"жил. комплекс Шугыла-Сити, монолитный дом, 2021 г.п., состояние: хорошее, жил. площадь 43 кв.м., кухня 11.6 кв.м., потолки 2.85м., санузел совмещенный, телефон: есть возможность подключения, частично меблирована, Срочно продам 2 х ком. кв. Солнечная сторона. Все комнаты изолированные. Всё новое…"
1-комнатная квартира,14 800 000 〒, 4/10 этаж, 44 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: свободная планировка"
2-комнатная квартира,20 000 000 〒, 4/10 этаж, 48 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: евроремонт, потолки 3м., санузел совмещенный, телефон: есть возможность подключения, интернет оптика, полностью меблирована, Свобод планировка (2), рядом лицей 147, средняя школа 157, магазины"
2-комнатная квартира,20 000 000 〒, 3/16 этаж, 64 м²,"жил. комплекс Премьера, монолитный дом, 2013 г.п., состояние: среднее, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Продам квартиру в ЖК Премера, 64м2. этаж очень удобный и хороший. Фото по факту. есть торг.по всем вопросам звонить. Ипотеку проходит"
3-комнатная квартира,38 500 000 〒, 2/9 этаж, 78 м²,"жил. комплекс Шугыла, 2019 г.п., жил. площадь 56 кв.м., кухня 20 кв.м., полностью меблирована, Квартира очень теплая, ремонт свежий, дом монолитный, рядом 36 поликлиника, 174 школа-гимназия, цон, звоните, подробности по телефону"
1-комнатная квартира,16 500 000 〒, 7/10 этаж, 43 м²,"монолитный дом, 2015 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, пустая, Продается 1 комнатная квартира в ЖК АЛМА СИТИ доки на руках в ипотеку можно звоните в любое время"
1-комнатная квартира,16 500 000 〒, 7/10 этаж, 41 м²,"жил. комплекс Alma City, монолитный дом, 2017 г.п., состояние: хорошее, жил. площадь 36 кв.м., кухня 5 кв.м., потолки 2.8м., санузел совмещенный, пустая, Пластиковые окна, неугловая, улучшенная, встроенная кухня, тихий двор. Пластиковые окна, тихий двор, неугловая, улучшенная, кухня-студи…"
1-комнатная квартира,14 500 000 〒, 7/10 этаж, 47 м²,"монолитный дом, 2017 г.п., состояние: требует ремонта, телефон: есть возможность подключения, интернет проводной, Срочно! Документы ВСЕ ГОТОВЫ. квадратура 47кв м с возможностью перепланировать в двухкомнатную студию. Отличный вариант по отличной цене. Просмотр в любое время"
1-комнатная квартира,17 490 000 〒, 10/10 этаж, 40.4 м²,"монолитный дом, 2019 г.п., состояние: евроремонт, жил. площадь 38 кв.м., кухня 20 кв.м., потолки 2.8м., санузел раздельный, телефон: есть возможность подключения, интернет через TV кабель, полностью меблирована, Неугловая, улучшенная, кухня-студия, встроенная кухня, новая сантехника, счетчики, ти…"
1-комнатная квартира,16 500 000 〒, 7/10 этаж, 41 м²,"монолитный дом, 2017 г.п., состояние: хорошее, жил. площадь 36 кв.м., кухня 5 кв.м., санузел совмещенный, телефон: есть возможность подключения, пустая, Пластиковые окна, тихий двор, неугловая, улучшенная, кухня-студия, встроенная кухня, новая сантехника, счётчики. Срочно продается улучшенн…"
1-комнатная квартира,17 200 000 〒, 3/9 этаж, 42 м²,"жил. комплекс Шугыла-Сити, монолитный дом, 2021 г.п., состояние: евроремонт, потолки 2.7м., санузел совмещенный, частично меблирована, Продам новую просторную квартиру в ЖК Шугыла Сити в Наурызбайском районе. Пробивка проспекта Абая. Рядом есть все необходимое : цон, акимат, Казпочта, парк, баскетб…"
4-комнатная квартира,51 000 000 〒, 10/10 этаж, 106.5 м²,"жил. комплекс Хан-Тенгри, монолитный дом, 2011 г.п., состояние: хорошее, жил. площадь 67 кв.м., кухня 13.1 кв.м., санузел 2 с/у и более, телефон: отдельный, пустая, Продается квартира в экологически чистом районе, зеленый двор, хорошие соседи. 5-камерный стеклопакет. 4 лоджии, 2 объединены. Теплые…"
3-комнатная квартира,37 800 000 〒, 4/9 этаж, 90 м²,"монолитный дом, 2009 г.п., санузел раздельный, полностью меблирована"
1-комнатная квартира,20 400 000 〒, 7/16 этаж, 64.2 м²,"жил. комплекс Премьера, монолитный дом, 2013 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, пустая, Уютная светлая квартира, с хорошей аурой. Не угловая. Мы первые хозяева, всегда содержали квартиру в чистоте и достатке. В связи с пополнением в семье - срочно продаём! Очень хо…"
1-комнатная квартира,11 000 000 〒, 2/9 этаж, 27.7 м²,"жил. комплекс Nurly Dala, монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.7м., Сдача в эксплуатацию июль 2021г. ЖК Нурлы-Дала на против Молл Апорта Застройщик Базис-А Продажа по переуступке обмен не интересует торг разумный"
1-комнатная квартира,25 000 000 〒, 7/9 этаж, 43 м²,"жил. комплекс Хан-Тенгри, монолитный дом, 2010 г.п., состояние: хорошее, жил. площадь 14 кв.м., кухня 16 кв.м., потолки 2.8м., Продаю квартиру без посредников. Риэлторов прошу не беспокоить"
1-комнатная квартира,13 300 000 〒, 7/10 этаж, 42 м²,"жил. комплекс Alma City, монолитный дом, 2020 г.п., состояние: свободная планировка, потолки 2.8м., Очень выгодное предложение в алма сити. спеши купить! документы на руках юридическое полное сопровождение сделки!"
2-комнатная квартира,23 500 000 〒, 5/9 этаж, 61.8 м²,"панельный дом, 2018 г.п., состояние: хорошее, жил. площадь 37 кв.м., кухня 8.9 кв.м., санузел раздельный, частично меблирована, Свежий воздух, прекрасный вид на горы, магазины, салон красоты, банк, школа, садик все в шаговой доступности"
4-комнатная квартира,88 000 000 〒, 6/9 этаж, 165 м²,"жил. комплекс Аль-Фараби, монолитный дом, 2017 г.п., состояние: евроремонт, жил. площадь 90 кв.м., кухня 15 кв.м., потолки 2.8м., санузел 2 с/у и более, телефон: есть возможность подключения, интернет оптика, Продам большую улучшенную 4х комнатную квартиру в экологически чистом районе города в…"
1-комнатная квартира,14 000 000 〒, 5/10 этаж, 42.43 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: свободная планировка, потолки 2.8м., телефон: есть возможность подключения, интернет оптика"
1-комнатная квартира,15 900 000 〒, 8/16 этаж, 40.15 м²,"жил. комплекс Gulder, монолитный дом, 2022 г.п., потолки 2.7м., интернет проводной, Застройщик Компания BI Group, сдача в эксплуатацию март 2022года, в предчистовом виде. Дом имеет гарантию Фонда государственного жилищного строительства, возможна покупка за счет пенсионных средств. Удобное распол…"
1-комнатная квартира,10 000 000 〒, 1/9 этаж, 27.7 м²,"жил. комплекс Nurly Dala, 2021 г.п., По переуступки прав - продажа за наличный расчёт Застройщик Базис А срок сдачи май-июнь 21 год, в черновой отделке"
1-комнатная квартира,13 900 000 〒, 7/9 этаж, 40.7 м²,"жил. комплекс Alma City, 2020 г.п., состояние: требует ремонта, Не угловая"
1-комнатная квартира,16 800 000 〒, 9/10 этаж, 44 м²,"монолитный дом, 2016 г.п., состояние: евроремонт, санузел совмещенный, телефон: есть возможность подключения, частично меблирована"
1-комнатная квартира,13 300 000 〒, 7/10 этаж, 42 м²,"жил. комплекс Alma City, монолитный дом, 2020 г.п., состояние: черновая отделка, потолки 2.8м., санузел совмещенный, пустая, Срочно!"
1-комнатная квартира,10 500 000 〒, 7/10 этаж, 28 м²,"монолитный дом, 2016 г.п., состояние: черновая отделка"
4-комнатная квартира,35 000 000 〒, 13/16 этаж, 133 м²,"жил. комплекс Премьера, монолитный дом, 2010 г.п., состояние: евроремонт, потолки 2.8м., телефон: отдельный, интернет проводной, полностью меблирована, Срочная продажа! В связи с переездом. Уважаемые жители и гости города Алматы! Компания ""Phoenix group"" предлагает вашему вниманию эксклюз…"
3-комнатная квартира,32 000 000 〒, 6/6 этаж, 78 м²,"жил. комплекс Alma City, монолитный дом, 2019 г.п., состояние: евроремонт, потолки 2.8м., санузел раздельный, телефон: есть возможность подключения, интернет проводной, полностью меблирована, Продам квартиру Жк Алма сити. Рядом с Жк расположены : школа, детские сады, больница, мед. Центры, Акимат…"
1-комнатная квартира,17 500 000 〒, 5/9 этаж, 38.5 м²,"монолитный дом, 2019 г.п., состояние: хорошее, санузел совмещенный"
2-комнатная квартира,16 000 000 〒, 9/10 этаж, 58 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.8м., Очень отличная планировка. Выгодное предложение. Дом сдача сентябрь. По переуступке прав"
1-комнатная квартира,8 100 000 〒, 6/10 этаж, 28 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: черновая отделка, санузел совмещенный, 1 комнатная квартира студия расположенная в микрорайоне Шугыла. В данный момент это быстроразвивающийся район. Благоустройство комплекса Alma City включает:сооружение наземного охраняемого парк…"
1-комнатная квартира,23 888 888 〒, 15/16 этаж, 74 м²,"жил. комплекс Премьера, монолитный дом, 2012 г.п., состояние: хорошее, потолки 2.8м., санузел совмещенный, телефон: есть возможность подключения, интернет через TV кабель, полностью меблирована, •Тихий двор, детская площадка, парковка •Рядом общественный транспорт, детские сады, школы, поликлиник…"
3-комнатная квартира,32 500 000 〒, 3/12 этаж, 80 м²,"жил. комплекс Gulder, монолитный дом, 2021 г.п., состояние: требует ремонта, потолки 2.7м., телефон: нет, Продам 3-х комнатную квартиру от застройщика BI group. Срок сдачи дома - конец мая 2021 г. Самый удобный этаж, кладовая 4 квадрата в подарок (находится во 2 блоке, в готовом доме со все…"
2-комнатная квартира,26 000 000 〒, 12/16 этаж, 92 м²,"жил. комплекс Премьера, 2014 г.п., Уступка возможна"
2-комнатная квартира,13 000 000 〒, 3/5 этаж, 47.6 м²,"В залоге, кирпичный дом, 1998 г.п., состояние: среднее, жил. площадь 28.1 кв.м., кухня 9.5 кв.м., санузел совмещенный, телефон: отдельный, интернет ADSL, Продам 2 комнатную квартиру (бывш. прив. общ) в экологически чистом районе Мкр Каргалы. Инфраструктура района очень развитая. Рядом школа Байтере…"
2-комнатная квартира,26 800 000 〒, 9/16 этаж, 93 м²,"жил. комплекс Премьера, монолитный дом, 2012 г.п., состояние: хорошее, потолки 2.8м., санузел совмещенный, телефон: отдельный, частично меблирована"
3-комнатная квартира,31 000 000 〒, 16/16 этаж, 127.9 м²,"жил. комплекс Премьера, монолитный дом, 2012 г.п., состояние: хорошее, жил. площадь 71.5 кв.м., кухня 19.3 кв.м., санузел 2 с/у и более, частично меблирована"
3-комнатная квартира,45 000 000 〒, 1/16 этаж, 130 м²,"монолитный дом, 2012 г.п., состояние: евроремонт, потолки 2.8м., санузел 2 с/у и более, телефон: есть возможность подключения, частично меблирована"
1-комнатная квартира,14 500 000 〒, 7/10 этаж, 47 м²,"монолитный дом, 2017 г.п., состояние: черновая отделка, санузел совмещенный, СРОЧНО В ЖК АЛМА СИТИ ГОРЯЧЕЕ ПРЕДЛОЖЕНИЕ Рассматарвается ипотека, но в цене будет для налога 47 кв метров Документы НА РУКАХ"
3-комнатная квартира,42 000 000 〒, 1/16 этаж, 130 м²,"монолитный дом, 2012 г.п., состояние: евроремонт, потолки 2.8м., санузел 2 с/у и более, телефон: есть возможность подключения, частично меблирована"
1-комнатная квартира,11 200 000 〒, 3/5 этаж, 28 м²,"кирпичный дом, 2017 г.п., состояние: хорошее, санузел совмещенный, пустая, Пластиковые окна, неугловая, улучшенная, комнаты изолированы, кухня-студия, новая сантехника, кладовка, счётчики, тихий двор. Срочно продаётся квартира 1 ком. напротив апорта, рядом Алтын орды и Барлык, по ташкентский трак…"
1-комнатная квартира,16 800 000 〒, 9/10 этаж, 44 м²,"монолитный дом, 2016 г.п., состояние: хорошее, санузел совмещенный, ЖК АлмаСити"
2-комнатная квартира,20 000 000 〒, 10/10 этаж, 72 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.7м., Продам двухкомнатную квартиру. 10 этаж из 10. Готовность сентябрь 2021 года. ЖК Алмасити"
1-комнатная квартира,10 500 000 〒, 7/10 этаж, 28 м²,"монолитный дом, 2016 г.п., состояние: черновая отделка, санузел совмещенный, Новый Жилой комплекс ""Alma CIty"". Продается студия 28 м2, в черновой отделке. ключи на Руках! 7-й этаж, Хороший вид на северную сторону. Удобный подъезд, рядом парковочные места. Перспективный район, с разви…"
1-комнатная квартира,14 300 000 〒, 1/9 этаж, 33 м²,"жил. комплекс Шугыла-Сити, монолитный дом, 2020 г.п., состояние: хорошее, жил. площадь 33 кв.м., кухня 8 кв.м., санузел совмещенный, телефон: есть возможность подключения, полностью меблирована, Срочно. Отличная светлая уютная квартира. Вид на горы. Хороший вариант для КОММЕРЦИИ. Все в ш…"
1-комнатная квартира,9 900 000 〒, 9/10 этаж, 28 м²,"монолитный дом, 2017 г.п., состояние: требует ремонта, санузел совмещенный, телефон: есть возможность подключения, интернет проводной, Срочно продается 1 комнатная квартира в черновой отделке. Документы на руках. Ипотеку рассматриваем. показ в любое удобное для Вас время!"
4-комнатная квартира,85 000 000 〒, 4/4 этаж, 130 м²,"монолитный дом, 2000 г.п., состояние: евроремонт, потолки 3.6м., санузел 2 с/у и более, телефон: отдельный, интернет проводной, полностью меблирована, Продам квартиру с паркингом в тихом районе города. Микрорайон Таусамал, клубный дом с магазином, аптекой, спортзалом, а так же салоном красоты…"
2-комнатная квартира,26 000 000 〒, 3/10 этаж, 54.7 м²,"В залоге, жил. комплекс Alma City, 2019 г.п., состояние: евроремонт, санузел совмещенный, полностью меблирована, Продам отличную двух комнатную квартиру. Полностью меблирована, за домом большая стоянка. Развитая инфраструктура, рядом школы, детские сады, супермаркеты, поликлиника. В залоге в ЖССБ"
1-комнатная квартира,14 500 000 〒, 7/10 этаж, 47 м²,"монолитный дом, 2017 г.п., состояние: требует ремонта, санузел совмещенный, телефон: есть возможность подключения, интернет проводной, Срочно! Документы ВСЕ ГОТОВЫ. квадратура 47кв м с возможностью перепланировать в двухкомнатную студию. Отличный вариант по отличной цене. Просмотр в любое время"
2-комнатная квартира,17 700 000 〒, 4/10 этаж, 57.73 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., потолки 2.7м., Cдача 3-й квартал 2021 года. Только за наличный расчет. Квартира продается по переуступке прав"
4-комнатная квартира,36 000 000 〒, 13/16 этаж, 133 м²,"жил. комплекс Премьера, монолитный дом, 2010 г.п., состояние: евроремонт, жил. площадь 90 кв.м., кухня 20 кв.м., потолки 2.4м., санузел совмещенный, полностью меблирована, Отличное предложение от Агенства недвижимости Alma realty. продаётся 4-х комнатная квартира, вложений не требует никаких, зае…"
2-комнатная квартира,18 000 000 〒, 2/3 этаж, 43 м²,"жил. комплекс Pioneer, 2020 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, интернет ADSL"
1-комнатная квартира,17 999 000 〒, 6/9 этаж, 44 м²,"жил. комплекс Шугыла, монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел совмещенный, интернет оптика, пустая, Жк Шугыла Сити! Документы на руках !Ипотеку проходит! Все в шаговой доступности (Акимат, ЦОН, Школы, Садики, Больница), дом расположен вдоль дороги Нурлы, которая пробил…"
1-комнатная квартира,15 900 000 〒, 8/9 этаж, 40 м²,"жил. комплекс Шугыла, монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел совмещенный, интернет оптика, частично меблирована, СРОЧНО! тОЛЬКО ЗА НАЛИЧКУ"
3-комнатная квартира,30 000 000 〒, 4/9 этаж, 75 м²,"жил. комплекс Шугыла, монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, интернет оптика, полностью меблирована, Квартира не в залоге. Документы на руках. Ипотеку проходит! В экологически чистом районе города Алматы, в 9-ти этажном монолитном доме, продается о…"
3-комнатная квартира,30 500 000 〒, 3/9 этаж, 75 м²,"жил. комплекс Шугыла, монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, интернет оптика, частично меблирована, Квартира не в залоге. документы на руках. Ипотеку проходит! В экологически чистом районе города Алматы, в 9-ти этажном монолитном доме, продается о…"
2-комнатная квартира,19 000 000 〒, 7/9 этаж, 52 м²,"жил. комплекс Nurly Dala, монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 3м., санузел раздельный, телефон: есть возможность подключения, интернет оптика, пустая, ЖК Нурлы дала От Базис-А Напротив ТРЦ Апорт По проспекту Райымбек батыра (Ташкентская) Рядом базар Алтын Орда и Барлы…"
3-комнатная квартира,50 500 000 〒, 2/9 этаж, 113.1 м²,"жил. комплекс Аль-Фараби, монолитный дом, 2010 г.п., состояние: черновая отделка, жил. площадь 85 кв.м., кухня 15 кв.м., потолки 3м., санузел 2 с/у и более, Торга нет"
1-комнатная квартира,3 200 000 〒, 4/4 этаж, 11 м²,"кирпичный дом, 2017 г.п., состояние: хорошее, санузел совмещенный, телефон: нет, полностью меблирована, Продам комнату в общежитии. 3 200 000 тг. адрес: мкр. Шугыла"
3-комнатная квартира,33 500 000 〒, 2/10 этаж, 66 м²,"монолитный дом, 2013 г.п., состояние: евроремонт, потолки 2.9м., санузел совмещенный, телефон: отдельный, интернет ADSL, полностью меблирована"
1-комнатная квартира,10 300 000 〒, 2/10 этаж, 28 м²,"монолитный дом, 2016 г.п., состояние: требует ремонта, санузел совмещенный, пустая, Срочно! документы и ключи на руках! Ипотеку проходит! Показ в любое удобное для Вас время!"
